iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2003 293 0 30 -999 -999 -999 -999 -999 6.488 72.281 9.29 99.39 0.0 0.0 -999 272.0 -999 -999 -999 -999 -999 -999 -999
2003 293 1 0 -999 -999 -999 -999 -999 6.121 77.055 8.49 99.38 0.0 0.0 -999 276.0 -999 -999 -999 -999 -999 -999 -999
2003 293 1 30 -999 -999 -999 -999 -999 6.269 78.983 8.03 99.37 0.0 0.0 -999 289.0 -999 -999 -999 -999 -999 -999 -999
2003 293 2 0 -999 -999 -999 -999 -999 6.208 77.259 8.18 99.33 0.0 0.0 -999 280.0 -999 -999 -999 -999 -999 -999 -999
2003 293 2 30 -999 -999 -999 -999 -999 6.488 76.233 8.33 99.31 0.0 0.0 -999 279.0 -999 -999 -999 -999 -999 -999 -999
2003 293 3 0 -999 -999 -999 -999 -999 6.219 74.433 8.67 99.27 0.0 0.0 -999 279.0 -999 -999 -999 -999 -999 -999 -999
2003 293 3 30 -999 -999 -999 -999 -999 6.629 73.202 8.84 99.3 0.0 0.0 -999 282.0 -999 -999 -999 -999 -999 -999 -999
2003 293 4 0 -999 -999 -999 -999 -999 6.341 75.647 8.41 99.24 0.0 0.0 -999 283.0 -999 -999 -999 -999 -999 -999 -999
2003 293 4 30 -999 -999 -999 -999 -999 6.275 77.184 8.12 99.28 0.0 0.0 -999 284.0 -999 -999 -999 -999 -999 -999 -999
2003 293 5 0 -999 -999 -999 -999 -999 5.872 77.056 8.16 99.18 0.0 0.0 -999 286.0 -999 -999 -999 -999 -999 -999 -999
2003 293 5 30 -999 -999 -999 -999 -999 6.639 78.642 8.02 99.23 0.0 1.59 -999 283.0 -999 -999 -999 -999 -999 -999 -999
2003 293 6 0 -999 -999 -999 -999 -999 6.79 79.836 8.02 99.2 0.0 26.37 -999 285.0 -999 -999 -999 -999 -999 -999 -999
2003 293 6 30 -999 -999 -999 -999 -999 7.566 76.996 8.93 99.17 0.0 98.67 -999 289.0 -999 -999 -999 -999 -999 -999 -999
2003 293 7 0 -999 -999 -999 -999 -999 7.685 75.694 9.55 99.15 0.0 187.75 -999 292.0 -999 -999 -999 -999 -999 -999 -999
2003 293 7 30 -999 -999 -999 -999 -999 7.584 74.574 10.21 99.125 0.0 341.47 -999 296.0 -999 -999 -999 -999 -999 -999 -999
2003 293 8 0 -999 -999 -999 -999 -999 9.205 74.038 10.82 99.1 0.0 447.23 -999 296.0 -999 -999 -999 -999 -999 -999 -999
2003 293 8 30 -999 -999 -999 -999 -999 9.455 72.334 11.57 99.13 0.0 550.22 -999 308.0 -999 -999 -999 -999 -999 -999 -999
2003 293 9 0 -999 -999 -999 -999 -999 8.988 69.653 12.26 99.1 0.0 569.58 -999 320.0 -999 -999 -999 -999 -999 -999 -999
2003 293 9 30 -999 -999 -999 -999 -999 8.916 65.47 13.48 99.08 0.0 763.5 -999 310.0 -999 -999 -999 -999 -999 -999 -999
2003 293 10 0 -999 -999 -999 -999 -999 8.112 63.912 14.39 99.14 0.0 657.27 -999 305.0 -999 -999 -999 -999 -999 -999 -999
2003 293 10 30 -999 -999 -999 -999 -999 9.419 63.955 14.58 99.13 0.0 957.83 -999 327.0 -999 -999 -999 -999 -999 -999 -999
2003 293 11 0 -999 -999 -999 -999 -999 10.201 60.928 15.07 99.2 0.0 473.83 -999 343.0 -999 -999 -999 -999 -999 -999 -999
2003 293 11 30 -999 -999 -999 -999 -999 10.362 62.833 14.63 99.21 0.0 572.43 -999 329.0 -999 -999 -999 -999 -999 -999 -999
2003 293 12 0 -999 -999 -999 -999 -999 8.157 62.14 14.89 99.26 0.0 596.18 -999 366.0 -999 -999 -999 -999 -999 -999 -999
2003 293 12 30 -999 -999 -999 -999 -999 7.295 62.509 15.37 99.24 0.0 391.9 -999 371.0 -999 -999 -999 -999 -999 -999 -999
2003 293 13 0 -999 -999 -999 -999 -999 8.261 60.393 15.84 99.27 0.0 310.5 -999 366.0 -999 -999 -999 -999 -999 -999 -999
2003 293 13 30 -999 -999 -999 -999 -999 8.086 60.613 15.63 99.28 0.0 226.65 -999 368.0 -999 -999 -999 -999 -999 -999 -999
2003 293 14 0 -999 -999 -999 -999 -999 8.735 60.609 15.91 99.24 0.0 158.32 -999 357.0 -999 -999 -999 -999 -999 -999 -999
2003 293 14 30 -999 -999 -999 -999 -999 8.285 58.176 16.6 99.25 0.0 273.38 -999 355.0 -999 -999 -999 -999 -999 -999 -999
2003 293 15 0 -999 -999 -999 -999 -999 7.862 55.347 16.99 99.19 0.0 233.98 -999 354.0 -999 -999 -999 -999 -999 -999 -999
2003 293 15 30 -999 -999 -999 -999 -999 9.179 53.862 16.85 99.21 0.0 152.78 -999 371.0 -999 -999 -999 -999 -999 -999 -999
2003 293 16 0 -999 -999 -999 -999 -999 8.121 54.099 17.05 99.15 0.0 184.12 -999 370.0 -999 -999 -999 -999 -999 -999 -999
2003 293 16 30 -999 -999 -999 -999 -999 8.378 54.194 17.23 99.17 0.0 138.42 -999 371.0 -999 -999 -999 -999 -999 -999 -999
2003 293 17 0 -999 -999 -999 -999 -999 7.561 53.675 17.38 99.09 0.0 174.32 -999 363.0 -999 -999 -999 -999 -999 -999 -999
2003 293 17 30 -999 -999 -999 -999 -999 8.382 51.773 17.52 99.11 0.0 111.63 -999 362.0 -999 -999 -999 -999 -999 -999 -999
2003 293 18 0 -999 -999 -999 -999 -999 8.115 53.998 17.39 99.03 0.0 87.51 -999 364.0 -999 -999 -999 -999 -999 -999 -999
2003 293 18 30 -999 -999 -999 -999 -999 6.29 54.83 17.2 99.08 0.0 13.68 -999 371.0 -999 -999 -999 -999 -999 -999 -999
2003 293 19 0 -999 -999 -999 -999 -999 5.178 56.672 17.01 98.99 0.0 2.35 -999 369.0 -999 -999 -999 -999 -999 -999 -999
2003 293 19 30 -999 -999 -999 -999 -999 5.168 55.247 16.87 99.01 0.0 0.0 -999 366.0 -999 -999 -999 -999 -999 -999 -999
2003 293 20 0 -999 -999 -999 -999 -999 5.918 55.213 16.8 98.96 0.0 0.0 -999 370.0 -999 -999 -999 -999 -999 -999 -999
2003 293 20 30 -999 -999 -999 -999 -999 5.659 56.491 16.54 98.98 0.0 0.0 -999 371.0 -999 -999 -999 -999 -999 -999 -999
2003 293 21 0 -999 -999 -999 -999 -999 4.185 59.259 16.26 98.94 0.0 0.0 -999 368.0 -999 -999 -999 -999 -999 -999 -999
2003 293 21 30 -999 -999 -999 -999 -999 5.07 59.87 16.3 98.96 0.0 0.0 -999 343.0 -999 -999 -999 -999 -999 -999 -999
2003 293 22 0 -999 -999 -999 -999 -999 5.425 59.785 16.2 98.97 0.0 0.0 -999 356.0 -999 -999 -999 -999 -999 -999 -999
2003 293 22 30 -999 -999 -999 -999 -999 4.979 60.169 16.11 98.94 0.0 0.0 -999 353.0 -999 -999 -999 -999 -999 -999 -999
2003 293 23 0 -999 -999 -999 -999 -999 5.315 59.954 16.11 98.97 0.0 0.0 -999 346.0 -999 -999 -999 -999 -999 -999 -999
2003 293 23 30 -999 -999 -999 -999 -999 4.727 60.384 15.92 98.97 0.0 0.0 -999 329.0 -999 -999 -999 -999 -999 -999 -999
2003 294 0 0 -999 -999 -999 -999 -999 6.006 61.047 15.69 98.97 0.0 0.0 -999 310.0 -999 -999 -999 -999 -999 -999 -999
2003 294 0 30 -999 -999 -999 -999 -999 5.601 62.522 15.32 98.97 0.0 0.0 -999 309.0 -999 -999 -999 -999 -999 -999 -999
2003 294 1 0 -999 -999 -999 -999 -999 5.457 63.996 14.88 99.06 0.0 0.0 -999 307.0 -999 -999 -999 -999 -999 -999 -999
2003 294 1 30 -999 -999 -999 -999 -999 4.372 66.454 14.46 98.98 0.0 0.0 -999 307.0 -999 -999 -999 -999 -999 -999 -999
2003 294 2 0 -999 -999 -999 -999 -999 5.438 68.275 14.21 99.025 0.0 0.0 -999 305.0 -999 -999 -999 -999 -999 -999 -999
2003 294 2 30 -999 -999 -999 -999 -999 6.309 69.353 14.09 99.07 0.0 0.0 -999 307.0 -999 -999 -999 -999 -999 -999 -999
2003 294 3 0 -999 -999 -999 -999 -999 7.015 68.703 14.04 99.09 0.0 0.0 -999 325.0 -999 -999 -999 -999 -999 -999 -999
2003 294 3 30 -999 -999 -999 -999 -999 5.427 71.771 13.4 99.1 0.0 0.0 -999 350.0 -999 -999 -999 -999 -999 -999 -999
2003 294 4 0 -999 -999 -999 -999 -999 5.707 75.037 12.91 99.04 0.0 0.0 -999 351.0 -999 -999 -999 -999 -999 -999 -999
2003 294 4 30 -999 -999 -999 -999 -999 6.79 73.716 13.17 99.06 0.0 0.0 -999 354.0 -999 -999 -999 -999 -999 -999 -999
2003 294 5 0 -999 -999 -999 -999 -999 6.917 72.592 13.39 99.04 0.0 0.0 -999 352.0 -999 -999 -999 -999 -999 -999 -999
2003 294 5 30 -999 -999 -999 -999 -999 6.692 73.095 13.18 99.04 0.0 1.07 -999 343.0 -999 -999 -999 -999 -999 -999 -999
2003 294 6 0 -999 -999 -999 -999 -999 7.512 74.308 12.93 99.04 0.0 16.86 -999 325.0 -999 -999 -999 -999 -999 -999 -999
2003 294 6 30 -999 -999 -999 -999 -999 7.573 76.746 12.47 99.05 0.0 104.3 -999 327.0 -999 -999 -999 -999 -999 -999 -999
2003 294 7 0 -999 -999 -999 -999 -999 7.799 77.237 12.45 98.97 0.0 74.79 -999 341.0 -999 -999 -999 -999 -999 -999 -999
2003 294 7 30 -999 -999 -999 -999 -999 8.59 77.036 12.57 99.01 0.0 85.08 -999 349.0 -999 -999 -999 -999 -999 -999 -999
2003 294 8 0 -999 -999 -999 -999 -999 7.82 77.148 12.53 99.03 0.0 95.47 -999 347.0 -999 -999 -999 -999 -999 -999 -999
2003 294 8 30 -999 -999 -999 -999 -999 8.213 77.229 12.55 99.0 0.0 138.23 -999 355.0 -999 -999 -999 -999 -999 -999 -999
2003 294 9 0 -999 -999 -999 -999 -999 8.143 75.586 12.9 99.09 0.0 112.15 -999 365.0 -999 -999 -999 -999 -999 -999 -999
2003 294 9 30 -999 -999 -999 -999 -999 7.811 82.456 12.96 99.04 0.0 61.15 -999 369.0 -999 -999 -999 -999 -999 -999 -999
2003 294 10 0 -999 -999 -999 -999 -999 5.447 82.368 13.0 99.17 0.4 84.13 -999 369.0 -999 -999 -999 -999 -999 -999 -999
2003 294 10 30 -999 -999 -999 -999 -999 4.389 89.788 11.73 99.12 2.399 107.12 -999 363.0 -999 -999 -999 -999 -999 -999 -999
2003 294 11 0 -999 -999 -999 -999 -999 4.471 98.278 10.41 99.27 1.6 130.1 -999 362.0 -999 -999 -999 -999 -999 -999 -999
2003 294 11 30 -999 -999 -999 -999 -999 3.823 99.489 10.25 99.22 2.2 153.09 -999 361.0 -999 -999 -999 -999 -999 -999 -999
2003 294 12 0 -999 -999 -999 -999 -999 3.92 98.04 10.49 99.36 1.001 176.07 -999 364.0 -999 -999 -999 -999 -999 -999 -999
2003 294 12 30 -999 -999 -999 -999 -999 3.415 96.677 10.72 99.32 0.599 199.06 -999 364.0 -999 -999 -999 -999 -999 -999 -999
2003 294 13 0 -999 -999 -999 -999 -999 2.908 95.338 10.95 99.46 0.599 222.04 -999 364.0 -999 -999 -999 -999 -999 -999 -999
2003 294 13 30 -999 -999 -999 -999 -999 2.398 94.588 11.09 99.42 0.799 245.03 -999 364.0 -999 -999 -999 -999 -999 -999 -999
2003 294 14 0 -999 -999 -999 -999 -999 3.325 94.797 11.08 99.445 2.0 268.01 -999 359.0 -999 -999 -999 -999 -999 -999 -999
2003 294 14 30 -999 -999 -999 -999 -999 4.217 94.675 11.12 99.47 0.599 291.0 -999 356.0 -999 -999 -999 -999 -999 -999 -999
2003 294 15 0 -999 -999 -999 -999 -999 3.898 90.841 11.76 99.49 0.2 313.98 -999 338.0 -999 -999 -999 -999 -999 -999 -999
2003 294 15 30 -999 -999 -999 -999 -999 3.574 84.511 12.85 99.5 0.0 409.02 -999 356.0 -999 -999 -999 -999 -999 -999 -999
2003 294 16 0 -999 -999 -999 -999 -999 3.268 85.363 12.54 99.52 0.4 341.27 -999 344.0 -999 -999 -999 -999 -999 -999 -999
2003 294 16 30 -999 -999 -999 -999 -999 4.956 87.14 12.07 99.51 0.0 273.53 -999 334.0 -999 -999 -999 -999 -999 -999 -999
2003 294 17 0 -999 -999 -999 -999 -999 5.771 83.258 12.59 99.51 0.0 205.78 -999 344.0 -999 -999 -999 -999 -999 -999 -999
2003 294 17 30 -999 -999 -999 -999 -999 5.397 88.806 11.46 99.51 0.0 138.04 -999 327.0 -999 -999 -999 -999 -999 -999 -999
2003 294 18 0 -999 -999 -999 -999 -999 5.009 82.215 12.43 99.52 0.0 46.06 -999 329.0 -999 -999 -999 -999 -999 -999 -999
2003 294 18 30 -999 -999 -999 -999 -999 4.951 78.091 12.64 99.5 0.0 28.18 -999 345.0 -999 -999 -999 -999 -999 -999 -999
2003 294 19 0 -999 -999 -999 -999 -999 3.578 79.54 12.44 99.53 0.0 3.79 -999 296.0 -999 -999 -999 -999 -999 -999 -999
2003 294 19 30 -999 -999 -999 -999 -999 3.324 80.266 12.21 99.52 0.0 0.0 -999 340.0 -999 -999 -999 -999 -999 -999 -999
2003 294 20 0 -999 -999 -999 -999 -999 3.525 80.728 12.07 99.58 0.0 0.0 -999 342.0 -999 -999 -999 -999 -999 -999 -999
2003 294 20 30 -999 -999 -999 -999 -999 5.34 69.619 11.9 99.61 0.0 0.0 -999 285.0 -999 -999 -999 -999 -999 -999 -999
2003 294 21 0 -999 -999 -999 -999 -999 5.795 67.153 11.33 99.64 0.0 0.0 -999 277.0 -999 -999 -999 -999 -999 -999 -999
2003 294 21 30 -999 -999 -999 -999 -999 5.495 68.855 10.67 99.6 0.0 0.0 -999 277.0 -999 -999 -999 -999 -999 -999 -999
2003 294 22 0 -999 -999 -999 -999 -999 4.644 71.164 10.07 99.73 0.0 0.0 -999 314.0 -999 -999 -999 -999 -999 -999 -999
2003 294 22 30 -999 -999 -999 -999 -999 5.327 74.931 9.72 99.69 0.0 0.0 -999 341.0 -999 -999 -999 -999 -999 -999 -999
2003 294 23 0 -999 -999 -999 -999 -999 5.93 76.111 9.75 99.8 0.0 0.0 -999 336.0 -999 -999 -999 -999 -999 -999 -999
2003 294 23 30 -999 -999 -999 -999 -999 5.131 76.237 9.64 99.83 0.0 0.0 -999 315.0 -999 -999 -999 -999 -999 -999 -999
2003 295 0 0 -999 -999 -999 -999 -999 4.699 77.914 9.43 99.86 0.0 0.0 -999 283.0 -999 -999 -999 -999 -999 -999 -999
2003 295 0 30 -999 -999 -999 -999 -999 4.725 79.35 9.29 99.83 0.0 0.0 -999 277.0 -999 -999 -999 -999 -999 -999 -999
2003 295 1 0 -999 -999 -999 -999 -999 4.091 82.352 8.83 99.92 0.0 0.0 -999 334.0 -999 -999 -999 -999 -999 -999 -999
2003 295 1 30 -999 -999 -999 -999 -999 4.74 87.151 8.12 99.88 0.0 0.0 -999 345.0 -999 -999 -999 -999 -999 -999 -999
2003 295 2 0 -999 -999 -999 -999 -999 4.673 88.386 7.89 99.91 0.599 0.0 -999 343.0 -999 -999 -999 -999 -999 -999 -999
2003 295 2 30 -999 -999 -999 -999 -999 3.928 88.413 7.86 99.94 0.4 0.0 -999 338.0 -999 -999 -999 -999 -999 -999 -999
2003 295 3 0 -999 -999 -999 -999 -999 4.006 88.247 7.86 99.94 0.2 0.0 -999 332.0 -999 -999 -999 -999 -999 -999 -999
2003 295 3 30 -999 -999 -999 -999 -999 4.24 87.32 7.99 99.95 0.0 0.0 -999 332.0 -999 -999 -999 -999 -999 -999 -999
2003 295 4 0 -999 -999 -999 -999 -999 3.789 88.214 7.95 99.94 0.2 0.0 -999 318.0 -999 -999 -999 -999 -999 -999 -999
2003 295 4 30 -999 -999 -999 -999 -999 3.886 89.437 7.86 99.95 0.0 0.0 -999 318.0 -999 -999 -999 -999 -999 -999 -999
2003 295 5 0 -999 -999 -999 -999 -999 4.83 84.675 7.75 99.92 0.0 0.0 -999 314.0 -999 -999 -999 -999 -999 -999 -999
2003 295 5 30 -999 -999 -999 -999 -999 5.046 83.839 7.47 99.92 0.0 1.14 -999 321.0 -999 -999 -999 -999 -999 -999 -999
2003 295 6 0 -999 -999 -999 -999 -999 4.627 85.766 7.41 99.87 0.0 18.82 -999 313.0 -999 -999 -999 -999 -999 -999 -999
2003 295 6 30 -999 -999 -999 -999 -999 4.696 83.017 7.43 99.89 0.0 94.46 -999 270.0 -999 -999 -999 -999 -999 -999 -999
2003 295 7 0 -999 -999 -999 -999 -999 4.311 78.274 7.67 99.82 0.0 162.93 -999 266.0 -999 -999 -999 -999 -999 -999 -999
2003 295 7 30 -999 -999 -999 -999 -999 5.136 72.423 7.91 99.85 0.0 35.47 -999 267.0 -999 -999 -999 -999 -999 -999 -999
2003 295 8 0 -999 -999 -999 -999 -999 5.05 78.84 8.4 99.82 0.0 220.03 -999 272.0 -999 -999 -999 -999 -999 -999 -999
2003 295 8 30 -999 -999 -999 -999 -999 5.003 73.2 8.87 99.82 0.0 347.53 -999 278.0 -999 -999 -999 -999 -999 -999 -999
2003 295 9 0 -999 -999 -999 -999 -999 3.964 67.455 9.33 99.82 0.0 289.38 -999 297.0 -999 -999 -999 -999 -999 -999 -999
2003 295 9 30 -999 -999 -999 -999 -999 4.923 67.201 9.61 99.82 0.0 720.0 -999 303.0 -999 -999 -999 -999 -999 -999 -999
2003 295 10 0 -999 -999 -999 -999 -999 4.439 60.451 9.73 99.84 0.0 605.3 -999 310.0 -999 -999 -999 -999 -999 -999 -999
2003 295 10 30 -999 -999 -999 -999 -999 4.588 58.813 9.68 99.855 0.0 598.53 -999 312.0 -999 -999 -999 -999 -999 -999 -999
2003 295 11 0 -999 -999 -999 -999 -999 4.571 54.713 10.05 99.87 0.0 409.6 -999 291.0 -999 -999 -999 -999 -999 -999 -999
2003 295 11 30 -999 -999 -999 -999 -999 4.514 55.993 10.1 99.85 0.0 465.37 -999 314.0 -999 -999 -999 -999 -999 -999 -999
2003 295 12 0 -999 -999 -999 -999 -999 4.15 52.825 10.6 99.91 0.0 490.08 -999 310.0 -999 -999 -999 -999 -999 -999 -999
2003 295 12 30 -999 -999 -999 -999 -999 3.828 44.831 10.91 99.88 0.0 1027.83 -999 308.0 -999 -999 -999 -999 -999 -999 -999
2003 295 13 0 -999 -999 -999 -999 -999 3.144 45.578 10.95 99.88 0.0 1047.83 -999 308.0 -999 -999 -999 -999 -999 -999 -999
2003 295 13 30 -999 -999 -999 -999 -999 2.715 46.641 11.14 99.91 0.0 1007.83 -999 319.0 -999 -999 -999 -999 -999 -999 -999
2003 295 14 0 -999 -999 -999 -999 -999 2.193 42.376 11.77 99.78 0.0 949.0 -999 328.0 -999 -999 -999 -999 -999 -999 -999
2003 295 14 30 -999 -999 -999 -999 -999 1.178 42.947 12.14 99.82 0.0 895.0 -999 306.0 -999 -999 -999 -999 -999 -999 -999
2003 295 15 0 -999 -999 -999 -999 -999 3.042 44.825 11.98 99.73 0.0 813.67 -999 304.0 -999 -999 -999 -999 -999 -999 -999
2003 295 15 30 -999 -999 -999 -999 -999 2.953 49.928 11.54 99.77 0.0 526.7 -999 321.0 -999 -999 -999 -999 -999 -999 -999
2003 295 16 0 -999 -999 -999 -999 -999 2.214 47.503 11.9 99.68 0.0 458.92 -999 294.0 -999 -999 -999 -999 -999 -999 -999
2003 295 16 30 -999 -999 -999 -999 -999 1.484 45.376 12.14 99.71 0.0 366.22 -999 288.0 -999 -999 -999 -999 -999 -999 -999
2003 295 17 0 -999 -999 -999 -999 -999 3.002 45.513 12.24 99.57 0.0 391.13 -999 289.0 -999 -999 -999 -999 -999 -999 -999
2003 295 17 30 -999 -999 -999 -999 -999 2.769 45.289 12.17 99.62 0.0 185.0 -999 305.0 -999 -999 -999 -999 -999 -999 -999
2003 295 18 0 -999 -999 -999 -999 -999 3.445 46.634 11.84 99.48 0.0 188.02 -999 295.0 -999 -999 -999 -999 -999 -999 -999
2003 295 18 30 -999 -999 -999 -999 -999 2.95 47.655 11.38 99.5 0.0 53.94 -999 293.0 -999 -999 -999 -999 -999 -999 -999
2003 295 19 0 -999 -999 -999 -999 -999 2.359 48.719 11.17 99.41 0.0 4.98 -999 284.0 -999 -999 -999 -999 -999 -999 -999
2003 295 19 30 -999 -999 -999 -999 -999 1.829 49.399 11.04 99.43 0.0 0.0 -999 279.0 -999 -999 -999 -999 -999 -999 -999
2003 295 20 0 -999 -999 -999 -999 -999 1.224 51.968 10.92 99.38 0.0 0.0 -999 284.0 -999 -999 -999 -999 -999 -999 -999
2003 295 20 30 -999 -999 -999 -999 -999 1.954 58.145 10.73 99.42 0.0 0.0 -999 324.0 -999 -999 -999 -999 -999 -999 -999
2003 295 21 0 -999 -999 -999 -999 -999 3.124 60.351 10.47 99.41 0.0 0.0 -999 335.0 -999 -999 -999 -999 -999 -999 -999
2003 295 21 30 -999 -999 -999 -999 -999 3.21 62.147 9.82 99.41 0.0 0.0 -999 319.0 -999 -999 -999 -999 -999 -999 -999
2003 295 22 0 -999 -999 -999 -999 -999 3.999 65.048 9.29 99.42 0.0 0.0 -999 298.0 -999 -999 -999 -999 -999 -999 -999
2003 295 22 30 -999 -999 -999 -999 -999 3.7 67.221 8.79 99.42 0.0 0.0 -999 329.0 -999 -999 -999 -999 -999 -999 -999
2003 295 23 0 -999 -999 -999 -999 -999 3.14 68.742 8.78 99.47 0.0 0.0 -999 303.0 -999 -999 -999 -999 -999 -999 -999
2003 295 23 30 -999 -999 -999 -999 -999 3.001 67.422 8.53 99.44 0.0 0.0 -999 291.0 -999 -999 -999 -999 -999 -999 -999
2003 296 0 0 -999 -999 -999 -999 -999 3.658 65.528 8.39 99.45 0.0 0.0 -999 324.0 -999 -999 -999 -999 -999 -999 -999
2003 296 0 30 -999 -999 -999 -999 -999 3.149 64.952 8.02 99.49 0.0 0.0 -999 335.0 -999 -999 -999 -999 -999 -999 -999
2003 296 1 0 -999 -999 -999 -999 -999 2.187 65.59 7.8 99.46 0.0 0.0 -999 335.0 -999 -999 -999 -999 -999 -999 -999
2003 296 1 30 -999 -999 -999 -999 -999 2.363 65.469 7.95 99.46 0.0 0.0 -999 340.0 -999 -999 -999 -999 -999 -999 -999
2003 296 2 0 -999 -999 -999 -999 -999 2.751 65.383 7.97 99.465 0.0 0.0 -999 337.0 -999 -999 -999 -999 -999 -999 -999
2003 296 2 30 -999 -999 -999 -999 -999 3.069 63.424 8.27 99.47 0.0 0.0 -999 335.0 -999 -999 -999 -999 -999 -999 -999
2003 296 3 0 -999 -999 -999 -999 -999 4.699 57.954 9.46 99.44 0.0 0.0 -999 334.0 -999 -999 -999 -999 -999 -999 -999
2003 296 3 30 -999 -999 -999 -999 -999 4.62 56.003 10.01 99.45 0.0 0.0 -999 336.0 -999 -999 -999 -999 -999 -999 -999
2003 296 4 0 -999 -999 -999 -999 -999 3.337 56.587 9.87 99.4 0.0 0.0 -999 344.0 -999 -999 -999 -999 -999 -999 -999
2003 296 4 30 -999 -999 -999 -999 -999 4.23 61.589 8.93 99.41 0.0 0.0 -999 346.0 -999 -999 -999 -999 -999 -999 -999
2003 296 5 0 -999 -999 -999 -999 -999 7.765 69.197 8.73 99.54 0.2 0.0 -999 343.0 -999 -999 -999 -999 -999 -999 -999
2003 296 5 30 -999 -999 -999 -999 -999 6.054 76.953 8.54 99.55 0.0 0.0 -999 340.0 -999 -999 -999 -999 -999 -999 -999
2003 296 6 0 -999 -999 -999 -999 -999 6.912 76.561 8.76 99.56 0.2 9.84 -999 324.0 -999 -999 -999 -999 -999 -999 -999
2003 296 6 30 -999 -999 -999 -999 -999 7.252 77.055 8.81 99.55 0.0 19.18 -999 339.0 -999 -999 -999 -999 -999 -999 -999
2003 296 7 0 -999 -999 -999 -999 -999 7.227 76.229 9.09 99.868 0.2 52.05 -999 341.0 -999 -999 -999 -999 -999 -999 -999
2003 296 7 30 -999 -999 -999 -999 -999 5.958 76.017 9.25 100.186 0.2 84.93 -999 345.0 -999 -999 -999 -999 -999 -999 -999
2003 296 8 0 -999 -999 -999 -999 -999 7.266 75.715 9.43 100.504 0.4 117.8 -999 341.0 -999 -999 -999 -999 -999 -999 -999
2003 296 8 30 -999 -999 -999 -999 -999 7.351 72.651 10.16 100.822 0.0 150.67 -999 339.0 -999 -999 -999 -999 -999 -999 -999
2003 296 9 0 -999 -999 -999 -999 -999 6.723 68.55 10.69 101.14 0.0 226.35 -999 327.0 -999 -999 -999 -999 -999 -999 -999
2003 296 9 30 -999 -999 -999 -999 -999 7.844 65.927 11.51 101.145 0.0 532.88 -999 308.0 -999 -999 -999 -999 -999 -999 -999
2003 296 10 0 -999 -999 -999 -999 -999 8.504 64.145 12.02 101.15 0.0 835.67 -999 304.0 -999 -999 -999 -999 -999 -999 -999
2003 296 10 30 -999 -999 -999 -999 -999 8.757 66.28 12.26 101.155 0.0 974.67 -999 322.0 -999 -999 -999 -999 -999 -999 -999
2003 296 11 0 -999 -999 -999 -999 -999 7.685 66.105 12.79 101.16 0.0 757.22 -999 322.0 -999 -999 -999 -999 -999 -999 -999
2003 296 11 30 -999 -999 -999 -999 -999 7.97 66.316 13.17 101.165 0.0 878.63 -999 319.0 -999 -999 -999 -999 -999 -999 -999
2003 296 12 0 -999 -999 -999 -999 -999 9.191 67.408 12.91 101.17 0.0 868.17 -999 347.0 -999 -999 -999 -999 -999 -999 -999
2003 296 12 30 -999 -999 -999 -999 -999 6.284 70.094 13.15 101.175 7.799 722.79 -999 367.0 -999 -999 -999 -999 -999 -999 -999
2003 296 13 0 -999 -999 -999 -999 -999 3.184 80.809 11.8 101.18 2.0 577.41 -999 356.0 -999 -999 -999 -999 -999 -999 -999
2003 296 13 30 -999 -999 -999 -999 -999 2.451 91.57 10.68 101.185 0.0 432.03 -999 325.0 -999 -999 -999 -999 -999 -999 -999
2003 296 14 0 -999 -999 -999 -999 -999 2.23 80.752 11.56 101.19 0.0 492.72 -999 318.0 -999 -999 -999 -999 -999 -999 -999
2003 296 14 30 -999 -999 -999 -999 -999 2.134 74.971 12.37 101.195 0.0 872.83 -999 346.0 -999 -999 -999 -999 -999 -999 -999
2003 296 15 0 -999 -999 -999 -999 -999 2.327 75.706 12.84 101.2 0.0 772.28 -999 328.0 -999 -999 -999 -999 -999 -999 -999
2003 296 15 30 -999 -999 -999 -999 -999 2.862 69.689 13.48 101.126 0.0 752.0 -999 354.0 -999 -999 -999 -999 -999 -999 -999
2003 296 16 0 -999 -999 -999 -999 -999 2.698 65.635 13.87 101.051 0.0 604.7 -999 359.0 -999 -999 -999 -999 -999 -999 -999
2003 296 16 30 -999 -999 -999 -999 -999 2.808 63.185 13.98 100.976 0.0 470.15 -999 347.0 -999 -999 -999 -999 -999 -999 -999
2003 296 17 0 -999 -999 -999 -999 -999 2.165 61.255 14.6 100.902 0.0 400.27 -999 317.0 -999 -999 -999 -999 -999 -999 -999
2003 296 17 30 -999 -999 -999 -999 -999 2.385 60.899 14.49 100.827 0.0 159.67 -999 317.0 -999 -999 -999 -999 -999 -999 -999
2003 296 18 0 -999 -999 -999 -999 -999 3.073 62.731 13.8 100.753 0.0 91.54 -999 313.0 -999 -999 -999 -999 -999 -999 -999
2003 296 18 30 -999 -999 -999 -999 -999 3.102 61.926 13.51 100.678 0.0 38.28 -999 345.0 -999 -999 -999 -999 -999 -999 -999
2003 296 19 0 -999 -999 -999 -999 -999 2.452 65.42 13.16 100.604 0.0 2.72 -999 356.0 -999 -999 -999 -999 -999 -999 -999
2003 296 19 30 -999 -999 -999 -999 -999 1.768 69.971 13.09 100.529 0.0 0.0 -999 358.0 -999 -999 -999 -999 -999 -999 -999
